,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
282,朱自清,2799.05,997200,1996-04-16 13:41:39,1996-04-16,广东省广州市天河区天河街道103
283,墨子,8153.29,991846,1990-03-30 00:34:51,1990-03-30,广东省广州市番禺区南站105
284,孟子,1400.55,998599,1992-10-05 07:09:09,1992-10-05,广东省广州市番禺区南站105
285,张三,1196.01,998803,2021-11-14 19:47:15,2021-11-14,广东省广州市越秀区北京路104
286,李四,3416.22,996583,1984-09-21 23:32:05,1984-09-21,广东省广州市海珠区中大102
287,鲁迅,4626.88,995373,1994-05-08 17:18:30,1994-05-08,广东省广州市黄埔区鱼珠街道101
288,王五,3580.55,996419,2016-06-04 01:55:11,2016-06-04,广东省广州市海珠区中大102
289,钱七,8414.15,991585,2010-01-25 03:29:58,2010-01-25,广东省广州市越秀区北京路104
290,孟子,1226.22,998773,2004-07-27 13:41:33,2004-07-27,广东省广州市海珠区中大102
291,李四,134.31,999865,2010-06-22 14:06:02,2010-06-22,广东省广州市番禺区南站105
292,老子,1603.82,998396,2021-10-16 02:53:10,2021-10-16,广东省广州市天河区天河街道103
293,李四,5874.78,994125,2002-02-13 21:19:07,2002-02-13,广东省广州市越秀区北京路104
294,张三,9501.88,990498,2018-05-07 20:14:43,2018-05-07,广东省广州市番禺区南站105
295,钱七,4311.5,995688,2021-10-27 12:22:31,2021-10-27,广东省广州市番禺区南站105
296,鲁迅,8175.49,991824,2016-04-09 20:19:58,2016-04-09,广东省广州市天河区天河街道103
297,老子,4842.41,995157,1982-11-26 16:45:53,1982-11-26,广东省广州市天河区天河街道103
298,王五,9026.87,990973,2004-12-04 00:47:00,2004-12-04,广东省广州市天河区天河街道103
299,墨子,5340.7,994659,2021-01-29 23:35:14,2021-01-29,广东省广州市海珠区中大102
300,孔子,4192.76,995807,1979-02-19 07:46:25,1979-02-19,广东省广州市黄埔区鱼珠街道101
301,王五,9723.69,990276,1991-09-10 20:36:40,1991-09-10,广东省广州市海珠区中大102
302,朱自清,8309.27,991690,1992-11-16 01:58:46,1992-11-16,广东省广州市黄埔区鱼珠街道101
303,王五,5734.73,994265,2013-06-30 08:08:33,2013-06-30,广东省广州市黄埔区鱼珠街道101
304,王五,9515.44,990484,1981-10-16 04:19:44,1981-10-16,广东省广州市黄埔区鱼珠街道101
305,李四,2129.67,997870,2021-10-04 11:40:14,2021-10-04,广东省广州市番禺区南站105
306,李四,8101.66,991898,2014-02-02 04:15:29,2014-02-02,广东省广州市越秀区北京路104
307,李四,8308.58,991691,2006-09-08 15:07:07,2006-09-08,广东省广州市海珠区中大102
308,赵六,1516.05,998483,2011-02-09 11:37:33,2011-02-09,广东省广州市黄埔区鱼珠街道101
309,鲁迅,8283.19,991716,1996-08-29 22:13:50,1996-08-29,广东省广州市越秀区北京路104
310,墨子,3890.65,996109,2002-10-12 07:31:31,2002-10-12,广东省广州市海珠区中大102
311,墨子,4340.68,995659,1988-05-06 02:47:57,1988-05-06,广东省广州市越秀区北京路104
312,老子,7723.9,992276,2016-10-25 06:12:45,2016-10-25,广东省广州市黄埔区鱼珠街道101
313,鲁迅,8033.72,991966,1981-11-23 09:55:49,1981-11-23,广东省广州市黄埔区鱼珠街道101
314,王五,8721.06,991278,2014-07-16 21:10:11,2014-07-16,广东省广州市黄埔区鱼珠街道101
315,钱七,1376.67,998623,2007-08-20 23:07:09,2007-08-20,广东省广州市番禺区南站105
316,孟子,2420.41,997579,2008-10-06 13:49:27,2008-10-06,广东省广州市黄埔区鱼珠街道101
317,鲁迅,6970.51,993029,1982-01-18 06:31:32,1982-01-18,广东省广州市海珠区中大102
318,张三,4944.92,995055,2018-05-22 16:48:40,2018-05-22,广东省广州市天河区天河街道103
319,老子,5559.84,994440,1999-07-09 08:08:37,1999-07-09,广东省广州市越秀区北京路104
320,孔子,1663.31,998336,1985-01-20 06:22:52,1985-01-20,广东省广州市番禺区南站105
321,孟子,2581.89,997418,1986-08-20 02:36:17,1986-08-20,广东省广州市黄埔区鱼珠街道101
322,张三,2389.03,997610,1987-11-26 18:18:56,1987-11-26,广东省广州市番禺区南站105
323,墨子,6467.99,993532,2019-09-04 08:33:53,2019-09-04,广东省广州市天河区天河街道103
324,鲁迅,8937.75,991062,2023-05-15 15:26:18,2023-05-15,广东省广州市天河区天河街道103
325,鲁迅,7644.29,992355,1985-12-01 11:43:45,1985-12-01,广东省广州市黄埔区鱼珠街道101
326,张三,1863.07,998136,1995-01-26 15:54:39,1995-01-26,广东省广州市越秀区北京路104
327,朱自清,1388.61,998611,2009-11-29 14:37:21,2009-11-29,广东省广州市越秀区北京路104
328,王五,4687.45,995312,2016-11-10 15:59:07,2016-11-10,广东省广州市越秀区北京路104
329,朱自清,1207.02,998792,1991-01-26 01:43:27,1991-01-26,广东省广州市天河区天河街道103
330,张三,4808.28,995191,1980-01-25 07:03:27,1980-01-25,广东省广州市番禺区南站105
331,孔子,4488.11,995511,2008-10-27 16:41:12,2008-10-27,广东省广州市番禺区南站105
332,孔子,3441.63,996558,1999-11-25 11:24:17,1999-11-25,广东省广州市越秀区北京路104
333,鲁迅,2057.11,997942,1981-01-15 17:04:12,1981-01-15,广东省广州市海珠区中大102
334,李四,8659.74,991340,2016-02-21 22:34:10,2016-02-21,广东省广州市越秀区北京路104
335,赵六,3687.03,996312,1986-07-07 17:37:42,1986-07-07,广东省广州市天河区天河街道103
336,老子,8698.54,991301,1992-10-15 04:28:42,1992-10-15,广东省广州市越秀区北京路104
337,张三,985.86,999014,1980-03-08 13:08:53,1980-03-08,广东省广州市黄埔区鱼珠街道101
338,孔子,4315.29,995684,1986-08-29 20:37:04,1986-08-29,广东省广州市番禺区南站105
339,李四,4388.23,995611,2004-08-25 17:34:31,2004-08-25,广东省广州市海珠区中大102
340,老子,5046.48,994953,2003-11-02 00:59:40,2003-11-02,广东省广州市番禺区南站105
341,张三,6804.11,993195,1989-06-18 17:22:29,1989-06-18,广东省广州市越秀区北京路104
342,钱七,2657.25,997342,1979-10-21 23:03:13,1979-10-21,广东省广州市越秀区北京路104
343,老子,6854.92,993145,1980-02-26 08:50:02,1980-02-26,广东省广州市海珠区中大102
344,孔子,7711.9,992288,1984-10-19 08:30:23,1984-10-19,广东省广州市越秀区北京路104
345,张三,5960.85,994039,2017-07-23 16:24:14,2017-07-23,广东省广州市黄埔区鱼珠街道101
346,李四,7707.15,992292,2017-02-14 11:23:12,2017-02-14,广东省广州市天河区天河街道103
347,张三,2445.99,997554,2011-05-01 00:52:42,2011-05-01,广东省广州市越秀区北京路104
348,钱七,5302.58,994697,1982-04-11 16:38:34,1982-04-11,广东省广州市越秀区北京路104
349,朱自清,2266.03,997733,2005-04-07 20:31:15,2005-04-07,广东省广州市海珠区中大102
350,朱自清,4940.69,995059,2022-11-12 17:28:48,2022-11-12,广东省广州市番禺区南站105
351,钱七,6833.14,993166,2020-02-21 21:51:00,2020-02-21,广东省广州市越秀区北京路104
352,墨子,8604.97,991395,1982-06-16 09:00:40,1982-06-16,广东省广州市海珠区中大102
353,钱七,4532.39,995467,1987-08-15 22:42:22,1987-08-15,广东省广州市越秀区北京路104
354,孟子,9897.28,990102,2012-04-26 13:38:36,2012-04-26,广东省广州市越秀区北京路104
355,张三,9192.1,990807,1991-03-21 16:22:17,1991-03-21,广东省广州市天河区天河街道103
356,朱自清,2560.06,997439,2022-01-11 08:44:48,2022-01-11,广东省广州市番禺区南站105
357,孟子,447.3,999552,2015-02-15 16:01:44,2015-02-15,广东省广州市番禺区南站105
358,孔子,1497.63,998502,2001-04-20 22:02:38,2001-04-20,广东省广州市番禺区南站105
359,李四,8118.39,991881,2023-06-08 11:59:26,2023-06-08,广东省广州市天河区天河街道103
360,孔子,8902.27,991097,2007-01-04 04:58:16,2007-01-04,广东省广州市黄埔区鱼珠街道101
361,老子,19.2,999980,1990-05-01 20:47:21,1990-05-01,广东省广州市越秀区北京路104
362,钱七,2699.26,997300,2021-03-17 12:43:19,2021-03-17,广东省广州市越秀区北京路104
363,鲁迅,4548.31,995451,2022-10-27 07:35:24,2022-10-27,广东省广州市番禺区南站105
364,张三,987.38,999012,1998-01-11 08:25:07,1998-01-11,广东省广州市天河区天河街道103
365,孔子,2048.93,997951,1984-07-15 10:06:06,1984-07-15,广东省广州市天河区天河街道103
366,王五,2051.1,997948,2003-09-26 04:22:06,2003-09-26,广东省广州市天河区天河街道103
367,赵六,8825.1,991174,2006-08-24 01:43:32,2006-08-24,广东省广州市越秀区北京路104
368,赵六,5448.86,994551,2019-03-09 14:26:25,2019-03-09,广东省广州市黄埔区鱼珠街道101
369,王五,8064.03,991935,1985-10-18 15:10:02,1985-10-18,广东省广州市海珠区中大102
370,李四,8120.43,991879,1994-01-15 17:43:58,1994-01-15,广东省广州市番禺区南站105
371,钱七,1515.72,998484,1986-02-19 07:49:39,1986-02-19,广东省广州市番禺区南站105
372,钱七,4575.06,995424,2003-09-14 13:54:01,2003-09-14,广东省广州市海珠区中大102
373,李四,95.48,999904,2000-10-01 01:35:40,2000-10-01,广东省广州市越秀区北京路104
374,李四,6631.25,993368,1985-03-13 08:53:05,1985-03-13,广东省广州市番禺区南站105
375,王五,2785.28,997214,2008-02-21 06:39:15,2008-02-21,广东省广州市天河区天河街道103
376,鲁迅,1176.55,998823,1993-08-23 14:30:58,1993-08-23,广东省广州市天河区天河街道103
377,孔子,8998.93,991001,2017-05-03 09:05:48,2017-05-03,广东省广州市黄埔区鱼珠街道101
378,钱七,9532.51,990467,1992-05-12 07:37:47,1992-05-12,广东省广州市海珠区中大102
379,孔子,4575.59,995424,2015-04-25 15:32:00,2015-04-25,广东省广州市越秀区北京路104
380,墨子,4634.47,995365,2009-04-14 10:17:59,2009-04-14,广东省广州市番禺区南站105
381,张三,4547.49,995452,1992-07-12 17:16:12,1992-07-12,广东省广州市黄埔区鱼珠街道101
382,孔子,6153.44,993846,2015-01-18 16:44:00,2015-01-18,广东省广州市海珠区中大102
383,朱自清,5273.83,994726,2008-07-10 15:45:41,2008-07-10,广东省广州市天河区天河街道103
384,朱自清,8974.98,991025,1979-02-14 18:28:49,1979-02-14,广东省广州市越秀区北京路104
385,张三,1700.09,998299,1996-12-27 01:40:57,1996-12-27,广东省广州市海珠区中大102
386,鲁迅,6887.76,993112,2003-05-21 11:41:07,2003-05-21,广东省广州市越秀区北京路104
387,李四,8369.5,991630,2015-02-22 17:47:36,2015-02-22,广东省广州市番禺区南站105
388,老子,8094.26,991905,2002-02-25 10:02:38,2002-02-25,广东省广州市黄埔区鱼珠街道101
389,朱自清,678.79,999321,1982-11-08 08:06:48,1982-11-08,广东省广州市越秀区北京路104
390,鲁迅,2203.61,997796,1991-05-07 15:27:26,1991-05-07,广东省广州市海珠区中大102
391,朱自清,3570.48,996429,1990-09-12 05:16:54,1990-09-12,广东省广州市海珠区中大102
392,张三,8329.17,991670,1986-12-12 23:35:32,1986-12-12,广东省广州市天河区天河街道103
393,孟子,9494.71,990505,2000-04-13 01:13:15,2000-04-13,广东省广州市天河区天河街道103
394,孟子,9841.86,990158,2015-01-09 04:41:21,2015-01-09,广东省广州市天河区天河街道103
395,李四,4758.94,995241,1986-01-04 16:18:50,1986-01-04,广东省广州市海珠区中大102
396,朱自清,6889.92,993110,2011-11-20 23:16:07,2011-11-20,广东省广州市天河区天河街道103
397,钱七,383.95,999616,2009-03-24 20:08:12,2009-03-24,广东省广州市越秀区北京路104
398,孔子,5773.67,994226,1997-03-06 16:45:05,1997-03-06,广东省广州市黄埔区鱼珠街道101
399,孔子,9199.35,990800,2014-10-31 21:30:04,2014-10-31,广东省广州市越秀区北京路104
400,鲁迅,2676.72,997323,2004-01-19 16:24:42,2004-01-19,广东省广州市番禺区南站105
401,鲁迅,23.71,999976,1985-10-02 12:29:46,1985-10-02,广东省广州市天河区天河街道103
402,墨子,7927.9,992072,2020-05-15 03:24:39,2020-05-15,广东省广州市天河区天河街道103
403,王五,9744.45,990255,1982-01-09 01:00:20,1982-01-09,广东省广州市越秀区北京路104
404,老子,7541.2,992458,2011-03-05 10:22:36,2011-03-05,广东省广州市越秀区北京路104
405,王五,9010.26,990989,2011-06-14 17:30:32,2011-06-14,广东省广州市黄埔区鱼珠街道101
406,鲁迅,6929.86,993070,2012-12-28 22:27:27,2012-12-28,广东省广州市黄埔区鱼珠街道101
407,张三,1390.93,998609,2021-11-03 16:01:44,2021-11-03,广东省广州市黄埔区鱼珠街道101
408,李四,1775.89,998224,2010-03-30 03:12:10,2010-03-30,广东省广州市番禺区南站105
409,老子,8610.12,991389,1990-12-15 03:30:35,1990-12-15,广东省广州市越秀区北京路104
410,孟子,9709.16,990290,2004-12-10 22:16:51,2004-12-10,广东省广州市番禺区南站105
411,王五,8127.23,991872,1981-04-12 15:20:41,1981-04-12,广东省广州市海珠区中大102
412,孟子,6115.4,993884,1998-01-29 07:54:13,1998-01-29,广东省广州市番禺区南站105
413,钱七,3883.45,996116,2004-10-24 18:39:02,2004-10-24,广东省广州市海珠区中大102
414,孟子,8124.74,991875,1996-05-16 13:36:36,1996-05-16,广东省广州市越秀区北京路104
415,孟子,7515.87,992484,1996-06-09 07:35:27,1996-06-09,广东省广州市越秀区北京路104
416,王五,1538.46,998461,2008-07-21 05:30:00,2008-07-21,广东省广州市越秀区北京路104
417,钱七,7978.27,992021,1986-09-29 16:37:11,1986-09-29,广东省广州市海珠区中大102
418,墨子,9694.59,990305,1985-06-04 13:16:11,1985-06-04,广东省广州市海珠区中大102
419,墨子,4135.45,995864,2023-07-13 05:34:30,2023-07-13,广东省广州市海珠区中大102
420,李四,5557.62,994442,1988-10-18 23:53:25,1988-10-18,广东省广州市天河区天河街道103
421,墨子,8622.77,991377,1998-03-12 18:34:43,1998-03-12,广东省广州市海珠区中大102
422,鲁迅,6833.99,993166,1986-08-08 16:25:33,1986-08-08,广东省广州市越秀区北京路104
423,赵六,4275.2,995724,2007-11-02 01:10:27,2007-11-02,广东省广州市海珠区中大102
424,王五,7621.17,992378,1979-12-26 11:01:42,1979-12-26,广东省广州市番禺区南站105
425,王五,8931.8,991068,1993-04-11 21:35:54,1993-04-11,广东省广州市黄埔区鱼珠街道101
426,鲁迅,9883.48,990116,1979-06-23 09:39:29,1979-06-23,广东省广州市番禺区南站105
427,李四,2496.42,997503,2023-01-31 15:36:46,2023-01-31,广东省广州市海珠区中大102
428,朱自清,2511.05,997488,1989-05-21 18:34:16,1989-05-21,广东省广州市越秀区北京路104
429,孟子,9800.05,990199,1999-06-20 19:46:55,1999-06-20,广东省广州市黄埔区鱼珠街道101
430,孟子,5630.66,994369,2008-03-11 00:52:59,2008-03-11,广东省广州市海珠区中大102
431,孔子,274.33,999725,1991-05-07 05:22:47,1991-05-07,广东省广州市海珠区中大102
432,王五,1247.66,998752,2015-01-31 07:23:33,2015-01-31,广东省广州市番禺区南站105
433,鲁迅,891.42,999108,2008-10-07 05:07:55,2008-10-07,广东省广州市黄埔区鱼珠街道101
434,孔子,4602.38,995397,2008-05-08 00:44:41,2008-05-08,广东省广州市番禺区南站105
435,李四,9394.6,990605,2004-08-17 16:31:51,2004-08-17,广东省广州市海珠区中大102
436,鲁迅,8879.56,991120,2020-05-29 08:22:21,2020-05-29,广东省广州市黄埔区鱼珠街道101
437,钱七,9788.85,990211,2021-11-09 15:14:21,2021-11-09,广东省广州市天河区天河街道103
438,墨子,3652.88,996347,2022-11-02 15:47:07,2022-11-02,广东省广州市番禺区南站105
439,王五,6544.07,993455,1980-02-04 06:03:56,1980-02-04,广东省广州市越秀区北京路104
440,孟子,1738.79,998261,2019-11-12 18:44:46,2019-11-12,广东省广州市番禺区南站105
441,朱自清,8051.45,991948,2003-11-20 21:07:03,2003-11-20,广东省广州市天河区天河街道103
442,张三,7738.8,992261,2013-12-26 08:33:15,2013-12-26,广东省广州市海珠区中大102
443,老子,4554.42,995445,1998-10-15 14:04:16,1998-10-15,广东省广州市黄埔区鱼珠街道101
444,孟子,4747.45,995252,1987-03-17 02:23:38,1987-03-17,广东省广州市番禺区南站105
445,老子,5947.42,994052,1986-09-12 12:00:44,1986-09-12,广东省广州市越秀区北京路104
446,赵六,3805.66,996194,2019-11-17 11:35:18,2019-11-17,广东省广州市海珠区中大102
447,赵六,7890.09,992109,1985-10-20 08:11:18,1985-10-20,广东省广州市海珠区中大102
448,孟子,9844.43,990155,2015-06-27 17:35:42,2015-06-27,广东省广州市天河区天河街道103
449,王五,2299.69,997700,1980-07-22 06:58:38,1980-07-22,广东省广州市黄埔区鱼珠街道101
450,王五,4133.98,995866,1995-12-03 02:02:58,1995-12-03,广东省广州市番禺区南站105
451,孔子,9117.57,990882,1997-07-24 01:08:25,1997-07-24,广东省广州市海珠区中大102
452,朱自清,6126.45,993873,1980-10-10 20:34:09,1980-10-10,广东省广州市海珠区中大102
453,孔子,354.11,999645,1989-08-04 07:34:53,1989-08-04,广东省广州市天河区天河街道103
454,朱自清,4378.9,995621,2006-12-18 15:22:50,2006-12-18,广东省广州市黄埔区鱼珠街道101
455,朱自清,4126.42,995873,2021-01-01 20:29:39,2021-01-01,广东省广州市天河区天河街道103
456,李四,7813.45,992186,2004-11-11 17:28:36,2004-11-11,广东省广州市天河区天河街道103
457,赵六,6277.28,993722,2022-02-21 08:23:07,2022-02-21,广东省广州市海珠区中大102
458,老子,7876.67,992123,1981-06-23 09:11:06,1981-06-23,广东省广州市天河区天河街道103
459,鲁迅,7854.81,992145,1981-07-13 14:01:16,1981-07-13,广东省广州市海珠区中大102
460,李四,4295.02,995704,2010-09-16 09:02:38,2010-09-16,广东省广州市天河区天河街道103
461,李四,4034.87,995965,2015-10-31 07:59:36,2015-10-31,广东省广州市海珠区中大102
462,鲁迅,1561.64,998438,2013-03-18 17:45:23,2013-03-18,广东省广州市天河区天河街道103
463,老子,3950.58,996049,2022-01-28 21:28:06,2022-01-28,广东省广州市海珠区中大102
464,王五,9550.03,990449,1980-11-11 18:00:42,1980-11-11,广东省广州市海珠区中大102
