,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
283,墨子,1261.7,998738,1989-09-03 08:55:44,1989-09-03,广东省广州市天河区天河街道103
284,王五,275.43,999724,2011-02-11 19:52:43,2011-02-11,广东省广州市番禺区南站105
285,老子,919.98,999080,2002-07-23 15:46:53,2002-07-23,广东省广州市番禺区南站105
286,王五,5248.82,994751,2018-05-02 21:21:57,2018-05-02,广东省广州市黄埔区鱼珠街道101
287,墨子,6164.15,993835,2004-05-11 06:22:49,2004-05-11,广东省广州市越秀区北京路104
288,张三,5548.84,994451,2005-05-26 03:06:09,2005-05-26,广东省广州市越秀区北京路104
289,鲁迅,9195.86,990804,2002-11-12 07:39:50,2002-11-12,广东省广州市黄埔区鱼珠街道101
290,孔子,9663.03,990336,1991-10-30 08:29:07,1991-10-30,广东省广州市越秀区北京路104
291,李四,5971.9,994028,2023-01-28 10:31:33,2023-01-28,广东省广州市天河区天河街道103
292,孔子,8893.04,991106,1986-05-05 11:16:26,1986-05-05,广东省广州市番禺区南站105
293,鲁迅,1991.3,998008,1984-01-11 19:48:20,1984-01-11,广东省广州市番禺区南站105
294,张三,7219.84,992780,1997-01-30 01:27:31,1997-01-30,广东省广州市天河区天河街道103
295,李四,2877.64,997122,2003-12-24 23:15:58,2003-12-24,广东省广州市海珠区中大102
296,钱七,2506.87,997493,2004-07-16 21:55:42,2004-07-16,广东省广州市海珠区中大102
297,墨子,3460.99,996539,2014-01-12 05:06:45,2014-01-12,广东省广州市天河区天河街道103
298,老子,2898.51,997101,1993-07-29 12:38:40,1993-07-29,广东省广州市黄埔区鱼珠街道101
299,墨子,7519.02,992480,1993-10-14 14:40:13,1993-10-14,广东省广州市天河区天河街道103
300,李四,2189.95,997810,2023-05-16 20:03:05,2023-05-16,广东省广州市越秀区北京路104
301,张三,2897.77,997102,2016-08-07 09:02:56,2016-08-07,广东省广州市海珠区中大102
302,王五,5109.8,994890,2011-10-17 04:54:13,2011-10-17,广东省广州市海珠区中大102
303,孔子,6999.9,993000,2012-08-27 18:56:03,2012-08-27,广东省广州市越秀区北京路104
304,老子,6746.3,993253,1995-06-04 08:30:30,1995-06-04,广东省广州市番禺区南站105
305,孔子,9573.46,990426,2021-08-16 01:55:57,2021-08-16,广东省广州市海珠区中大102
306,朱自清,7027.77,992972,1987-03-09 03:23:28,1987-03-09,广东省广州市海珠区中大102
307,王五,9784.89,990215,1991-07-13 21:03:37,1991-07-13,广东省广州市海珠区中大102
308,墨子,9102.64,990897,2021-06-23 22:22:29,2021-06-23,广东省广州市越秀区北京路104
309,朱自清,6400.33,993599,2019-09-15 22:40:49,2019-09-15,广东省广州市天河区天河街道103
310,赵六,2196.61,997803,2009-07-26 05:22:53,2009-07-26,广东省广州市越秀区北京路104
311,孟子,7750.78,992249,2015-05-09 17:31:16,2015-05-09,广东省广州市海珠区中大102
312,老子,1614.59,998385,2016-05-13 18:00:11,2016-05-13,广东省广州市黄埔区鱼珠街道101
313,孔子,270.57,999729,1995-03-14 09:00:49,1995-03-14,广东省广州市黄埔区鱼珠街道101
314,鲁迅,8595.84,991404,2014-05-16 09:40:11,2014-05-16,广东省广州市天河区天河街道103
315,墨子,6718.55,993281,2007-04-19 10:38:13,2007-04-19,广东省广州市海珠区中大102
316,王五,8713.66,991286,1999-10-19 20:46:09,1999-10-19,广东省广州市番禺区南站105
317,孟子,3222.62,996777,1980-06-09 16:44:15,1980-06-09,广东省广州市越秀区北京路104
318,张三,3750.22,996249,1982-07-10 08:31:32,1982-07-10,广东省广州市天河区天河街道103
319,孔子,4959.86,995040,2022-05-18 17:22:06,2022-05-18,广东省广州市海珠区中大102
320,孔子,1684.93,998315,1984-08-01 12:05:37,1984-08-01,广东省广州市天河区天河街道103
321,墨子,7722.21,992277,1997-02-16 20:18:16,1997-02-16,广东省广州市海珠区中大102
322,孟子,8800.84,991199,1994-06-20 12:21:00,1994-06-20,广东省广州市番禺区南站105
323,朱自清,6316.81,993683,2004-10-22 09:24:43,2004-10-22,广东省广州市番禺区南站105
324,鲁迅,1927.54,998072,2004-07-05 05:36:17,2004-07-05,广东省广州市番禺区南站105
325,李四,5273.09,994726,2020-04-26 10:15:13,2020-04-26,广东省广州市黄埔区鱼珠街道101
326,钱七,5667.61,994332,1981-09-23 10:39:53,1981-09-23,广东省广州市天河区天河街道103
327,钱七,4996.68,995003,2013-06-18 19:22:49,2013-06-18,广东省广州市海珠区中大102
328,孟子,6337.05,993662,1985-10-09 02:46:10,1985-10-09,广东省广州市黄埔区鱼珠街道101
329,孔子,9261.21,990738,1994-05-12 21:14:49,1994-05-12,广东省广州市番禺区南站105
330,朱自清,1531.9,998468,2011-01-28 16:51:13,2011-01-28,广东省广州市越秀区北京路104
331,赵六,4293.24,995706,2000-09-23 08:39:27,2000-09-23,广东省广州市天河区天河街道103
332,孔子,8692.44,991307,1994-09-14 05:59:29,1994-09-14,广东省广州市海珠区中大102
333,鲁迅,4361.42,995638,1993-07-07 02:36:23,1993-07-07,广东省广州市番禺区南站105
334,朱自清,2253.52,997746,2008-10-25 07:20:33,2008-10-25,广东省广州市天河区天河街道103
335,孔子,9289.09,990710,1996-06-13 03:18:27,1996-06-13,广东省广州市海珠区中大102
336,老子,4688.96,995311,1979-08-16 14:20:22,1979-08-16,广东省广州市越秀区北京路104
337,朱自清,356.48,999643,2007-10-12 18:08:01,2007-10-12,广东省广州市天河区天河街道103
338,孔子,8606.01,991393,1996-02-17 16:17:54,1996-02-17,广东省广州市海珠区中大102
339,老子,3849.14,996150,2019-04-25 11:59:58,2019-04-25,广东省广州市天河区天河街道103
340,朱自清,9049.3,990950,2015-02-27 07:45:36,2015-02-27,广东省广州市番禺区南站105
341,墨子,2463.48,997536,1990-02-11 17:31:33,1990-02-11,广东省广州市越秀区北京路104
342,孟子,8701.71,991298,1989-12-07 06:31:42,1989-12-07,广东省广州市番禺区南站105
343,朱自清,7523.96,992476,1992-10-23 18:27:16,1992-10-23,广东省广州市海珠区中大102
344,钱七,6573.09,993426,2011-04-25 21:22:37,2011-04-25,广东省广州市越秀区北京路104
345,张三,6385.87,993614,2018-05-10 13:50:08,2018-05-10,广东省广州市黄埔区鱼珠街道101
346,孟子,9298.08,990701,2014-08-26 15:07:09,2014-08-26,广东省广州市天河区天河街道103
347,李四,6881.48,993118,1995-07-27 00:48:45,1995-07-27,广东省广州市海珠区中大102
348,赵六,1052.75,998947,1986-10-05 19:32:18,1986-10-05,广东省广州市海珠区中大102
349,孔子,9751.34,990248,2002-08-01 12:53:31,2002-08-01,广东省广州市海珠区中大102
350,李四,5633.46,994366,1980-09-06 19:50:33,1980-09-06,广东省广州市番禺区南站105
351,王五,2632.53,997367,2019-03-22 12:21:15,2019-03-22,广东省广州市黄埔区鱼珠街道101
352,张三,6673.11,993326,2000-08-31 19:21:31,2000-08-31,广东省广州市越秀区北京路104
353,孟子,7721.95,992278,1996-01-07 07:57:50,1996-01-07,广东省广州市海珠区中大102
354,张三,365.5,999634,2003-01-30 00:32:09,2003-01-30,广东省广州市越秀区北京路104
355,孟子,282.83,999717,1989-11-22 20:36:14,1989-11-22,广东省广州市越秀区北京路104
356,赵六,770.26,999229,2007-06-07 10:46:33,2007-06-07,广东省广州市海珠区中大102
357,钱七,4762.03,995237,1998-10-19 12:28:03,1998-10-19,广东省广州市越秀区北京路104
358,孔子,7474.52,992525,2007-12-06 15:18:07,2007-12-06,广东省广州市番禺区南站105
359,钱七,8628.08,991371,1996-11-29 17:52:20,1996-11-29,广东省广州市黄埔区鱼珠街道101
360,张三,3399.01,996600,2014-09-06 20:21:02,2014-09-06,广东省广州市天河区天河街道103
361,张三,3190.8,996809,2010-04-22 17:59:54,2010-04-22,广东省广州市海珠区中大102
362,老子,9446.23,990553,2008-10-04 22:02:39,2008-10-04,广东省广州市番禺区南站105
363,赵六,8787.7,991212,1994-04-19 20:32:42,1994-04-19,广东省广州市天河区天河街道103
364,朱自清,3105.23,996894,2011-01-18 10:36:12,2011-01-18,广东省广州市海珠区中大102
365,孔子,9276.65,990723,2018-03-25 08:04:02,2018-03-25,广东省广州市海珠区中大102
366,钱七,2074.68,997925,2013-04-11 15:45:13,2013-04-11,广东省广州市黄埔区鱼珠街道101
367,钱七,9092.01,990907,1979-08-08 01:03:50,1979-08-08,广东省广州市越秀区北京路104
368,孟子,2135.13,997864,2004-10-04 06:24:10,2004-10-04,广东省广州市黄埔区鱼珠街道101
369,钱七,3934.27,996065,1984-06-18 15:17:05,1984-06-18,广东省广州市番禺区南站105
370,朱自清,4575.52,995424,1979-05-19 20:18:57,1979-05-19,广东省广州市黄埔区鱼珠街道101
371,老子,7660.28,992339,2017-11-10 15:42:35,2017-11-10,广东省广州市海珠区中大102
372,老子,4391.02,995608,1987-04-28 03:14:20,1987-04-28,广东省广州市天河区天河街道103
373,李四,3541.8,996458,2009-08-19 16:16:32,2009-08-19,广东省广州市越秀区北京路104
374,朱自清,5008.92,994991,2017-04-07 03:40:11,2017-04-07,广东省广州市越秀区北京路104
375,墨子,3196.31,996803,1993-12-11 22:33:24,1993-12-11,广东省广州市海珠区中大102
376,鲁迅,9716.66,990283,2010-11-08 02:21:07,2010-11-08,广东省广州市越秀区北京路104
377,墨子,6812.96,993187,1994-06-06 12:16:00,1994-06-06,广东省广州市天河区天河街道103
378,李四,1559.79,998440,1996-12-01 19:31:50,1996-12-01,广东省广州市番禺区南站105
379,李四,9502.52,990497,1985-07-09 03:37:13,1985-07-09,广东省广州市黄埔区鱼珠街道101
380,朱自清,8586.19,991413,2003-05-14 23:47:01,2003-05-14,广东省广州市海珠区中大102
381,李四,7058.18,992941,1985-10-20 14:13:04,1985-10-20,广东省广州市海珠区中大102
382,王五,5896.05,994103,2002-03-21 10:00:33,2002-03-21,广东省广州市越秀区北京路104
383,王五,6164.82,993835,2003-07-26 06:40:47,2003-07-26,广东省广州市黄埔区鱼珠街道101
384,孔子,7689.25,992310,1991-05-19 03:27:26,1991-05-19,广东省广州市番禺区南站105
385,钱七,9113.17,990886,1981-05-30 00:27:36,1981-05-30,广东省广州市番禺区南站105
386,鲁迅,9257.42,990742,2005-01-31 22:22:06,2005-01-31,广东省广州市黄埔区鱼珠街道101
387,张三,7642.99,992357,2016-12-09 22:21:15,2016-12-09,广东省广州市天河区天河街道103
388,张三,8940.04,991059,1981-03-26 07:01:24,1981-03-26,广东省广州市黄埔区鱼珠街道101
389,赵六,1749.89,998250,1985-08-21 00:16:09,1985-08-21,广东省广州市天河区天河街道103
390,墨子,6338.78,993661,2008-08-20 22:36:38,2008-08-20,广东省广州市番禺区南站105
391,孟子,7190.74,992809,2022-12-19 17:31:17,2022-12-19,广东省广州市番禺区南站105
392,李四,9310.18,990689,2010-02-27 06:37:17,2010-02-27,广东省广州市黄埔区鱼珠街道101
393,张三,4576.6,995423,2007-05-15 08:25:41,2007-05-15,广东省广州市海珠区中大102
394,孟子,7120.2,992879,1990-11-03 21:25:42,1990-11-03,广东省广州市番禺区南站105
395,李四,3199.52,996800,2005-05-02 21:34:43,2005-05-02,广东省广州市番禺区南站105
396,孔子,3841.79,996158,2014-08-26 02:19:16,2014-08-26,广东省广州市海珠区中大102
397,孟子,6516.73,993483,2017-10-16 09:29:41,2017-10-16,广东省广州市越秀区北京路104
398,王五,2026.28,997973,1982-12-28 23:58:25,1982-12-28,广东省广州市番禺区南站105
399,老子,907.65,999092,2019-10-11 06:51:29,2019-10-11,广东省广州市黄埔区鱼珠街道101
400,钱七,7494.91,992505,1994-01-31 02:07:11,1994-01-31,广东省广州市番禺区南站105
401,朱自清,3244.76,996755,2021-08-26 14:14:01,2021-08-26,广东省广州市天河区天河街道103
402,鲁迅,1081.77,998918,1999-01-01 01:37:58,1999-01-01,广东省广州市海珠区中大102
403,孔子,1718.23,998281,2018-10-19 15:00:13,2018-10-19,广东省广州市天河区天河街道103
404,王五,5763.11,994236,1983-09-21 00:45:30,1983-09-21,广东省广州市黄埔区鱼珠街道101
405,王五,7218.23,992781,2020-04-28 01:10:11,2020-04-28,广东省广州市番禺区南站105
406,鲁迅,7119.73,992880,2020-02-02 22:09:46,2020-02-02,广东省广州市黄埔区鱼珠街道101
407,钱七,2459.86,997540,2005-04-26 09:19:21,2005-04-26,广东省广州市海珠区中大102
408,老子,3349.51,996650,2021-08-11 17:34:47,2021-08-11,广东省广州市黄埔区鱼珠街道101
409,墨子,7985.75,992014,1983-03-13 16:32:39,1983-03-13,广东省广州市黄埔区鱼珠街道101
410,孟子,8654.72,991345,2016-09-24 22:20:43,2016-09-24,广东省广州市番禺区南站105
411,老子,7546.02,992453,2023-05-13 21:10:59,2023-05-13,广东省广州市天河区天河街道103
412,李四,2882.53,997117,2006-07-31 06:13:42,2006-07-31,广东省广州市天河区天河街道103
413,张三,9184.13,990815,1986-05-03 00:23:44,1986-05-03,广东省广州市天河区天河街道103
414,鲁迅,2649.39,997350,2009-08-13 21:42:09,2009-08-13,广东省广州市黄埔区鱼珠街道101
415,朱自清,4781.68,995218,2019-03-18 05:27:50,2019-03-18,广东省广州市海珠区中大102
416,鲁迅,6525.68,993474,2005-10-05 18:16:38,2005-10-05,广东省广州市天河区天河街道103
417,钱七,7063.28,992936,1984-01-28 15:58:50,1984-01-28,广东省广州市海珠区中大102
418,张三,1785.16,998214,2011-07-09 11:43:15,2011-07-09,广东省广州市天河区天河街道103
419,朱自清,1731.83,998268,2014-05-17 18:24:56,2014-05-17,广东省广州市番禺区南站105
420,王五,5794.02,994205,2012-10-10 11:01:28,2012-10-10,广东省广州市天河区天河街道103
421,鲁迅,8655.45,991344,1980-05-11 19:29:20,1980-05-11,广东省广州市番禺区南站105
422,赵六,5660.39,994339,2001-12-21 23:32:14,2001-12-21,广东省广州市天河区天河街道103
423,张三,9259.8,990740,2002-03-31 06:11:55,2002-03-31,广东省广州市越秀区北京路104
424,墨子,5461.26,994538,1995-07-18 02:16:19,1995-07-18,广东省广州市黄埔区鱼珠街道101
425,墨子,7688.45,992311,2001-11-10 23:03:32,2001-11-10,广东省广州市海珠区中大102
426,李四,1570.74,998429,1995-02-21 18:25:29,1995-02-21,广东省广州市越秀区北京路104
427,赵六,9003.54,990996,2016-04-15 15:44:32,2016-04-15,广东省广州市番禺区南站105
428,张三,7651.86,992348,1984-11-26 07:30:02,1984-11-26,广东省广州市番禺区南站105
429,赵六,2778.29,997221,1988-01-23 23:44:24,1988-01-23,广东省广州市天河区天河街道103
430,钱七,2413.65,997586,1992-06-09 22:58:00,1992-06-09,广东省广州市番禺区南站105
431,孟子,5429.71,994570,2009-05-26 17:26:41,2009-05-26,广东省广州市番禺区南站105
432,老子,4446.99,995553,2010-04-05 19:58:30,2010-04-05,广东省广州市海珠区中大102
433,李四,9069.57,990930,1992-02-04 16:37:46,1992-02-04,广东省广州市黄埔区鱼珠街道101
434,鲁迅,4044.01,995955,1984-07-28 11:16:19,1984-07-28,广东省广州市海珠区中大102
435,王五,8387.09,991612,2004-09-28 21:51:13,2004-09-28,广东省广州市黄埔区鱼珠街道101
436,王五,5563.85,994436,1999-06-10 15:06:05,1999-06-10,广东省广州市番禺区南站105
437,孔子,9676.79,990323,2010-08-21 21:11:29,2010-08-21,广东省广州市越秀区北京路104
438,鲁迅,650.96,999349,1984-12-03 13:22:27,1984-12-03,广东省广州市黄埔区鱼珠街道101
439,墨子,2514.17,997485,1994-09-28 21:43:15,1994-09-28,广东省广州市越秀区北京路104
440,孟子,7091.76,992908,2007-12-29 19:43:50,2007-12-29,广东省广州市海珠区中大102
441,王五,8479.49,991520,1997-11-07 19:49:44,1997-11-07,广东省广州市黄埔区鱼珠街道101
442,孟子,1992.99,998007,1987-04-21 15:03:41,1987-04-21,广东省广州市天河区天河街道103
443,孟子,6936.58,993063,2009-03-23 17:44:07,2009-03-23,广东省广州市海珠区中大102
444,孔子,2296.57,997703,2002-04-21 21:11:52,2002-04-21,广东省广州市海珠区中大102
445,赵六,8799.79,991200,2015-10-14 20:26:03,2015-10-14,广东省广州市海珠区中大102
446,孔子,5946.93,994053,1982-09-20 00:55:19,1982-09-20,广东省广州市黄埔区鱼珠街道101
447,钱七,1485.08,998514,1988-09-19 17:33:13,1988-09-19,广东省广州市天河区天河街道103
448,孔子,3111.39,996888,2009-05-06 22:05:41,2009-05-06,广东省广州市越秀区北京路104
449,王五,8999.84,991000,1984-04-16 19:06:00,1984-04-16,广东省广州市海珠区中大102
450,孔子,1748.4,998251,2007-09-28 14:47:04,2007-09-28,广东省广州市天河区天河街道103
451,朱自清,7380.39,992619,2022-03-10 15:09:34,2022-03-10,广东省广州市天河区天河街道103
452,老子,7395.92,992604,1982-09-04 20:30:40,1982-09-04,广东省广州市番禺区南站105
453,朱自清,8015.53,991984,1989-08-30 22:38:09,1989-08-30,广东省广州市海珠区中大102
454,老子,8341.1,991658,2003-07-31 09:21:03,2003-07-31,广东省广州市黄埔区鱼珠街道101
455,鲁迅,2217.13,997782,1980-06-04 18:45:36,1980-06-04,广东省广州市天河区天河街道103
456,鲁迅,202.18,999797,2008-05-21 05:46:43,2008-05-21,广东省广州市海珠区中大102
457,朱自清,744.74,999255,2015-09-27 18:12:45,2015-09-27,广东省广州市黄埔区鱼珠街道101
458,李四,7981.73,992018,2012-06-19 15:16:18,2012-06-19,广东省广州市黄埔区鱼珠街道101
459,张三,6536.85,993463,2008-11-02 06:37:12,2008-11-02,广东省广州市黄埔区鱼珠街道101
460,墨子,8827.08,991172,2010-03-12 13:04:21,2010-03-12,广东省广州市番禺区南站105
461,鲁迅,7202.44,992797,2008-09-02 14:32:34,2008-09-02,广东省广州市海珠区中大102
462,墨子,3279.48,996720,1998-06-23 23:04:02,1998-06-23,广东省广州市黄埔区鱼珠街道101
463,孟子,9182.55,990817,2021-02-08 11:27:23,2021-02-08,广东省广州市番禺区南站105
